Euler_angles_0 Euler_angles_1 Euler_angles_2
2.1026845 1.4628693 2.5156624
2.1026845 1.4628693 2.5156624
2.1026845 1.4628693 2.5156624
2.1026845 1.4628693 2.5156624
2.1026845 1.4628693 2.5156624
2.1026845 1.4628693 2.5156624
2.1026845 1.4628693 2.5156624
2.1026845 1.4628693 2.5156624
2.1026845 1.4628693 2.5156624
2.1026845 1.4628693 2.5156624
2.1026845 1.4628693 2.5156624
2.1026845 1.4628693 2.5156624
2.1026845 1.4628693 2.5156624
3.7521923 0.92187548 0.459647
3.7521923 0.92187548 0.459647
4.048533 1.7152184 3.3603828
4.048533 1.7152184 3.3603828
4.048533 1.7152184 3.3603828
4.048533 1.7152184 3.3603828
4.048533 1.7152184 3.3603828
4.048533 1.7152184 3.3603828
4.048533 1.7152184 3.3603828
4.048533 1.7152184 3.3603828
4.048533 1.7152184 3.3603828
4.048533 1.7152184 3.3603828
4.048533 1.7152184 3.3603828
4.048533 1.7152184 3.3603828
4.048533 1.7152184 3.3603828
4.048533 1.7152184 3.3603828
4.048533 1.7152184 3.3603828
4.048533 1.7152184 3.3603828
4.048533 1.7152184 3.3603828
4.048533 1.7152184 3.3603828
4.048533 1.7152184 3.3603828
4.048533 1.7152184 3.3603828
4.048533 1.7152184 3.3603828
4.048533 1.7152184 3.3603828
4.048533 1.7152184 3.3603828
4.048533 1.7152184 3.3603828
3.5006294 1.4418859 4.2020068
3.5006294 1.4418859 4.2020068
3.5006294 1.4418859 4.2020068
3.5006294 1.4418859 4.2020068
3.5006294 1.4418859 4.2020068
3.5006294 1.4418859 4.2020068
3.5006294 1.4418859 4.2020068
3.5006294 1.4418859 4.2020068
3.8397019 2.3383167 6.2571235
3.8397019 2.3383167 6.2571235
3.8397019 2.3383167 6.2571235
3.8397019 2.3383167 6.2571235
3.8397019 2.3383167 6.2571235
3.8397019 2.3383167 6.2571235
4.7521672 1.2560755 5.0842333
4.7521672 1.2560755 5.0842333
4.7521672 1.2560755 5.0842333
4.7521672 1.2560755 5.0842333
4.7521672 1.2560755 5.0842333
4.7521672 1.2560755 5.0842333
4.7521672 1.2560755 5.0842333
4.7521672 1.2560755 5.0842333
4.7521672 1.2560755 5.0842333
4.7521672 1.2560755 5.0842333
4.7521672 1.2560755 5.0842333
4.7521672 1.2560755 5.0842333
4.7521672 1.2560755 5.0842333
6.170361 2.4672964 2.0422544
6.170361 2.4672964 2.0422544
6.170361 2.4672964 2.0422544
6.170361 2.4672964 2.0422544
6.170361 2.4672964 2.0422544
6.170361 2.4672964 2.0422544
6.170361 2.4672964 2.0422544
6.170361 2.4672964 2.0422544
6.170361 2.4672964 2.0422544
6.170361 2.4672964 2.0422544
6.170361 2.4672964 2.0422544
6.170361 2.4672964 2.0422544
2.8488479 1.8814838 3.4500694
2.8488479 1.8814838 3.4500694
2.8488479 1.8814838 3.4500694
2.8488479 1.8814838 3.4500694
2.8488479 1.8814838 3.4500694
2.8488479 1.8814838 3.4500694
2.8488479 1.8814838 3.4500694
2.8488479 1.8814838 3.4500694
2.8488479 1.8814838 3.4500694
2.8488479 1.8814838 3.4500694
2.8488479 1.8814838 3.4500694
2.8488479 1.8814838 3.4500694
2.1026845 1.4628693 2.5156624
2.1026845 1.4628693 2.5156624
2.1026845 1.4628693 2.5156624
2.1026845 1.4628693 2.5156624
2.1026845 1.4628693 2.5156624
2.1026845 1.4628693 2.5156624
2.1026845 1.4628693 2.5156624
2.1026845 1.4628693 2.5156624
2.1026845 1.4628693 2.5156624
2.1026845 1.4628693 2.5156624
2.1026845 1.4628693 2.5156624
2.1026845 1.4628693 2.5156624
2.1026845 1.4628693 2.5156624
2.1026845 1.4628693 2.5156624
2.1026845 1.4628693 2.5156624
2.1026845 1.4628693 2.5156624
2.1026845 1.4628693 2.5156624
2.1026845 1.4628693 2.5156624
2.1026845 1.4628693 2.5156624
2.1026845 1.4628693 2.5156624
2.1026845 1.4628693 2.5156624
2.1026845 1.4628693 2.5156624
2.1026845 1.4628693 2.5156624
3.7521923 0.92187548 0.459647
4.048533 1.7152184 3.3603828
4.048533 1.7152184 3.3603828
4.048533 1.7152184 3.3603828
4.048533 1.7152184 3.3603828
4.048533 1.7152184 3.3603828
4.048533 1.7152184 3.3603828
4.048533 1.7152184 3.3603828
4.048533 1.7152184 3.3603828
4.048533 1.7152184 3.3603828
4.048533 1.7152184 3.3603828
4.048533 1.7152184 3.3603828
4.048533 1.7152184 3.3603828
4.048533 1.7152184 3.3603828
4.048533 1.7152184 3.3603828
4.048533 1.7152184 3.3603828
4.048533 1.7152184 3.3603828
4.048533 1.7152184 3.3603828
4.048533 1.7152184 3.3603828
4.048533 1.7152184 3.3603828
4.048533 1.7152184 3.3603828
4.048533 1.7152184 3.3603828
4.048533 1.7152184 3.3603828
4.048533 1.7152184 3.3603828
4.048533 1.7152184 3.3603828
4.048533 1.7152184 3.3603828
4.048533 1.7152184 3.3603828
3.5006294 1.4418859 4.2020068
3.5006294 1.4418859 4.2020068
3.5006294 1.4418859 4.2020068
3.5006294 1.4418859 4.2020068
3.5006294 1.4418859 4.2020068
3.5006294 1.4418859 4.2020068
3.8397019 2.3383167 6.2571235
3.8397019 2.3383167 6.2571235
3.8397019 2.3383167 6.2571235
3.8397019 2.3383167 6.2571235
3.8397019 2.3383167 6.2571235
3.8397019 2.3383167 6.2571235
3.8397019 2.3383167 6.2571235
4.7521672 1.2560755 5.0842333
4.7521672 1.2560755 5.0842333
4.7521672 1.2560755 5.0842333
4.7521672 1.2560755 5.0842333
4.7521672 1.2560755 5.0842333
4.7521672 1.2560755 5.0842333
4.7521672 1.2560755 5.0842333
4.7521672 1.2560755 5.0842333
4.7521672 1.2560755 5.0842333
4.7521672 1.2560755 5.0842333
4.7521672 1.2560755 5.0842333
4.7521672 1.2560755 5.0842333
6.170361 2.4672964 2.0422544
6.170361 2.4672964 2.0422544
6.170361 2.4672964 2.0422544
6.170361 2.4672964 2.0422544
6.170361 2.4672964 2.0422544
6.170361 2.4672964 2.0422544
6.170361 2.4672964 2.0422544
6.170361 2.4672964 2.0422544
6.170361 2.4672964 2.0422544
6.170361 2.4672964 2.0422544
6.170361 2.4672964 2.0422544
6.170361 2.4672964 2.0422544
6.170361 2.4672964 2.0422544
2.8488479 1.8814838 3.4500694
2.8488479 1.8814838 3.4500694
2.8488479 1.8814838 3.4500694
2.8488479 1.8814838 3.4500694
2.8488479 1.8814838 3.4500694
2.8488479 1.8814838 3.4500694
2.8488479 1.8814838 3.4500694
2.8488479 1.8814838 3.4500694
2.8488479 1.8814838 3.4500694
2.8488479 1.8814838 3.4500694
2.8488479 1.8814838 3.4500694
2.8488479 1.8814838 3.4500694
2.1026845 1.4628693 2.5156624
2.1026845 1.4628693 2.5156624
2.1026845 1.4628693 2.5156624
2.1026845 1.4628693 2.5156624
2.1026845 1.4628693 2.5156624
2.1026845 1.4628693 2.5156624
2.1026845 1.4628693 2.5156624
2.1026845 1.4628693 2.5156624
2.1026845 1.4628693 2.5156624
2.1026845 1.4628693 2.5156624
2.1026845 1.4628693 2.5156624
2.1026845 1.4628693 2.5156624
2.1026845 1.4628693 2.5156624
2.1026845 1.4628693 2.5156624
2.1026845 1.4628693 2.5156624
2.1026845 1.4628693 2.5156624
2.1026845 1.4628693 2.5156624
2.1026845 1.4628693 2.5156624
2.1026845 1.4628693 2.5156624
2.1026845 1.4628693 2.5156624
2.1026845 1.4628693 2.5156624
2.1026845 1.4628693 2.5156624
2.1026845 1.4628693 2.5156624
4.048533 1.7152184 3.3603828
4.048533 1.7152184 3.3603828
4.048533 1.7152184 3.3603828
4.048533 1.7152184 3.3603828
4.048533 1.7152184 3.3603828
4.048533 1.7152184 3.3603828
4.048533 1.7152184 3.3603828
4.048533 1.7152184 3.3603828
4.048533 1.7152184 3.3603828
4.048533 1.7152184 3.3603828
4.048533 1.7152184 3.3603828
4.048533 1.7152184 3.3603828
4.048533 1.7152184 3.3603828
4.048533 1.7152184 3.3603828
4.048533 1.7152184 3.3603828
4.048533 1.7152184 3.3603828
4.048533 1.7152184 3.3603828
4.048533 1.7152184 3.3603828
4.048533 1.7152184 3.3603828
4.048533 1.7152184 3.3603828
4.048533 1.7152184 3.3603828
4.048533 1.7152184 3.3603828
4.048533 1.7152184 3.3603828
4.048533 1.7152184 3.3603828
4.048533 1.7152184 3.3603828
4.048533 1.7152184 3.3603828
4.048533 1.7152184 3.3603828
3.5006294 1.4418859 4.2020068
3.5006294 1.4418859 4.2020068
3.5006294 1.4418859 4.2020068
3.5006294 1.4418859 4.2020068
3.8397019 2.3383167 6.2571235
3.8397019 2.3383167 6.2571235
3.8397019 2.3383167 6.2571235
3.8397019 2.3383167 6.2571235
3.8397019 2.3383167 6.2571235
3.8397019 2.3383167 6.2571235
3.8397019 2.3383167 6.2571235
3.8397019 2.3383167 6.2571235
3.8397019 2.3383167 6.2571235
4.7521672 1.2560755 5.0842333
4.7521672 1.2560755 5.0842333
4.7521672 1.2560755 5.0842333
4.7521672 1.2560755 5.0842333
4.7521672 1.2560755 5.0842333
4.7521672 1.2560755 5.0842333
4.7521672 1.2560755 5.0842333
4.7521672 1.2560755 5.0842333
4.7521672 1.2560755 5.0842333
4.7521672 1.2560755 5.0842333
4.7521672 1.2560755 5.0842333
6.170361 2.4672964 2.0422544
6.170361 2.4672964 2.0422544
6.170361 2.4672964 2.0422544
6.170361 2.4672964 2.0422544
6.170361 2.4672964 2.0422544
6.170361 2.4672964 2.0422544
6.170361 2.4672964 2.0422544
6.170361 2.4672964 2.0422544
6.170361 2.4672964 2.0422544
6.170361 2.4672964 2.0422544
6.170361 2.4672964 2.0422544
6.170361 2.4672964 2.0422544
6.170361 2.4672964 2.0422544
6.170361 2.4672964 2.0422544
2.8488479 1.8814838 3.4500694
2.8488479 1.8814838 3.4500694
2.8488479 1.8814838 3.4500694
2.8488479 1.8814838 3.4500694
2.8488479 1.8814838 3.4500694
2.8488479 1.8814838 3.4500694
2.8488479 1.8814838 3.4500694
2.8488479 1.8814838 3.4500694
2.8488479 1.8814838 3.4500694
2.8488479 1.8814838 3.4500694
2.8488479 1.8814838 3.4500694
2.8488479 1.8814838 3.4500694
2.1026845 1.4628693 2.5156624
2.1026845 1.4628693 2.5156624
2.1026845 1.4628693 2.5156624
2.1026845 1.4628693 2.5156624
2.1026845 1.4628693 2.5156624
2.1026845 1.4628693 2.5156624
2.1026845 1.4628693 2.5156624
2.1026845 1.4628693 2.5156624
2.1026845 1.4628693 2.5156624
2.1026845 1.4628693 2.5156624
2.1026845 1.4628693 2.5156624
2.1026845 1.4628693 2.5156624
2.1026845 1.4628693 2.5156624
2.1026845 1.4628693 2.5156624
2.1026845 1.4628693 2.5156624
2.1026845 1.4628693 2.5156624
2.1026845 1.4628693 2.5156624
2.1026845 1.4628693 2.5156624
2.1026845 1.4628693 2.5156624
2.1026845 1.4628693 2.5156624
2.1026845 1.4628693 2.5156624
2.1026845 1.4628693 2.5156624
2.1026845 1.4628693 2.5156624
4.048533 1.7152184 3.3603828
4.048533 1.7152184 3.3603828
4.048533 1.7152184 3.3603828
4.048533 1.7152184 3.3603828
4.048533 1.7152184 3.3603828
4.048533 1.7152184 3.3603828
4.048533 1.7152184 3.3603828
4.048533 1.7152184 3.3603828
4.048533 1.7152184 3.3603828
4.048533 1.7152184 3.3603828
4.048533 1.7152184 3.3603828
4.048533 1.7152184 3.3603828
4.048533 1.7152184 3.3603828
4.048533 1.7152184 3.3603828
4.048533 1.7152184 3.3603828
4.048533 1.7152184 3.3603828
4.048533 1.7152184 3.3603828
4.048533 1.7152184 3.3603828
4.048533 1.7152184 3.3603828
4.048533 1.7152184 3.3603828
4.048533 1.7152184 3.3603828
4.048533 1.7152184 3.3603828
4.048533 1.7152184 3.3603828
4.048533 1.7152184 3.3603828
4.048533 1.7152184 3.3603828
4.048533 1.7152184 3.3603828
4.048533 1.7152184 3.3603828
3.8397019 2.3383167 6.2571235
3.8397019 2.3383167 6.2571235
3.8397019 2.3383167 6.2571235
3.8397019 2.3383167 6.2571235
3.8397019 2.3383167 6.2571235
3.8397019 2.3383167 6.2571235
3.8397019 2.3383167 6.2571235
3.8397019 2.3383167 6.2571235
3.8397019 2.3383167 6.2571235
3.8397019 2.3383167 6.2571235
3.8397019 2.3383167 6.2571235
3.8397019 2.3383167 6.2571235
3.8397019 2.3383167 6.2571235
3.8397019 2.3383167 6.2571235
4.7521672 1.2560755 5.0842333
4.7521672 1.2560755 5.0842333
4.7521672 1.2560755 5.0842333
4.7521672 1.2560755 5.0842333
4.7521672 1.2560755 5.0842333
4.7521672 1.2560755 5.0842333
4.7521672 1.2560755 5.0842333
4.7521672 1.2560755 5.0842333
4.7521672 1.2560755 5.0842333
4.7521672 1.2560755 5.0842333
6.170361 2.4672964 2.0422544
6.170361 2.4672964 2.0422544
6.170361 2.4672964 2.0422544
6.170361 2.4672964 2.0422544
6.170361 2.4672964 2.0422544
6.170361 2.4672964 2.0422544
6.170361 2.4672964 2.0422544
6.170361 2.4672964 2.0422544
6.170361 2.4672964 2.0422544
6.170361 2.4672964 2.0422544
6.170361 2.4672964 2.0422544
6.170361 2.4672964 2.0422544
6.170361 2.4672964 2.0422544
6.170361 2.4672964 2.0422544
2.8488479 1.8814838 3.4500694
2.8488479 1.8814838 3.4500694
2.8488479 1.8814838 3.4500694
2.8488479 1.8814838 3.4500694
2.8488479 1.8814838 3.4500694
2.8488479 1.8814838 3.4500694
2.8488479 1.8814838 3.4500694
2.8488479 1.8814838 3.4500694
2.8488479 1.8814838 3.4500694
2.8488479 1.8814838 3.4500694
2.8488479 1.8814838 3.4500694
2.8488479 1.8814838 3.4500694
2.1026845 1.4628693 2.5156624
2.1026845 1.4628693 2.5156624
2.1026845 1.4628693 2.5156624
2.1026845 1.4628693 2.5156624
2.1026845 1.4628693 2.5156624
2.1026845 1.4628693 2.5156624
2.1026845 1.4628693 2.5156624
2.1026845 1.4628693 2.5156624
2.1026845 1.4628693 2.5156624
2.1026845 1.4628693 2.5156624
2.1026845 1.4628693 2.5156624
2.1026845 1.4628693 2.5156624
2.1026845 1.4628693 2.5156624
2.1026845 1.4628693 2.5156624
2.1026845 1.4628693 2.5156624
2.1026845 1.4628693 2.5156624
2.1026845 1.4628693 2.5156624
2.1026845 1.4628693 2.5156624
2.1026845 1.4628693 2.5156624
2.1026845 1.4628693 2.5156624
2.1026845 1.4628693 2.5156624
2.1026845 1.4628693 2.5156624
2.1026845 1.4628693 2.5156624
4.048533 1.7152184 3.3603828
4.048533 1.7152184 3.3603828
4.048533 1.7152184 3.3603828
4.048533 1.7152184 3.3603828
4.048533 1.7152184 3.3603828
4.048533 1.7152184 3.3603828
4.048533 1.7152184 3.3603828
4.048533 1.7152184 3.3603828
4.048533 1.7152184 3.3603828
4.048533 1.7152184 3.3603828
4.048533 1.7152184 3.3603828
4.048533 1.7152184 3.3603828
4.048533 1.7152184 3.3603828
4.048533 1.7152184 3.3603828
4.048533 1.7152184 3.3603828
4.048533 1.7152184 3.3603828
4.048533 1.7152184 3.3603828
4.048533 1.7152184 3.3603828
4.048533 1.7152184 3.3603828
4.048533 1.7152184 3.3603828
4.048533 1.7152184 3.3603828
2.6608703 2.7437766 0.19294626
2.6608703 2.7437766 0.19294626
2.6608703 2.7437766 0.19294626
2.6608703 2.7437766 0.19294626
2.6608703 2.7437766 0.19294626
2.6608703 2.7437766 0.19294626
3.8397019 2.3383167 6.2571235
3.8397019 2.3383167 6.2571235
3.8397019 2.3383167 6.2571235
3.8397019 2.3383167 6.2571235
3.8397019 2.3383167 6.2571235
3.8397019 2.3383167 6.2571235
3.8397019 2.3383167 6.2571235
3.8397019 2.3383167 6.2571235
3.8397019 2.3383167 6.2571235
3.8397019 2.3383167 6.2571235
3.8397019 2.3383167 6.2571235
3.8397019 2.3383167 6.2571235
3.8397019 2.3383167 6.2571235
3.8397019 2.3383167 6.2571235
4.7521672 1.2560755 5.0842333
4.7521672 1.2560755 5.0842333
4.7521672 1.2560755 5.0842333
4.7521672 1.2560755 5.0842333
4.7521672 1.2560755 5.0842333
4.7521672 1.2560755 5.0842333
4.7521672 1.2560755 5.0842333
4.7521672 1.2560755 5.0842333
4.7521672 1.2560755 5.0842333
4.7521672 1.2560755 5.0842333
6.170361 2.4672964 2.0422544
6.170361 2.4672964 2.0422544
6.170361 2.4672964 2.0422544
6.170361 2.4672964 2.0422544
6.170361 2.4672964 2.0422544
6.170361 2.4672964 2.0422544
6.170361 2.4672964 2.0422544
6.170361 2.4672964 2.0422544
6.170361 2.4672964 2.0422544
6.170361 2.4672964 2.0422544
6.170361 2.4672964 2.0422544
6.170361 2.4672964 2.0422544
6.170361 2.4672964 2.0422544
6.170361 2.4672964 2.0422544
2.8488479 1.8814838 3.4500694
2.8488479 1.8814838 3.4500694
2.8488479 1.8814838 3.4500694
2.8488479 1.8814838 3.4500694
2.8488479 1.8814838 3.4500694
2.8488479 1.8814838 3.4500694
2.8488479 1.8814838 3.4500694
2.8488479 1.8814838 3.4500694
2.8488479 1.8814838 3.4500694
2.8488479 1.8814838 3.4500694
2.8488479 1.8814838 3.4500694
2.8488479 1.8814838 3.4500694
2.1026845 1.4628693 2.5156624
2.1026845 1.4628693 2.5156624
2.1026845 1.4628693 2.5156624
2.1026845 1.4628693 2.5156624
2.1026845 1.4628693 2.5156624
2.1026845 1.4628693 2.5156624
2.1026845 1.4628693 2.5156624
2.1026845 1.4628693 2.5156624
2.1026845 1.4628693 2.5156624
2.1026845 1.4628693 2.5156624
2.1026845 1.4628693 2.5156624
2.1026845 1.4628693 2.5156624
2.1026845 1.4628693 2.5156624
2.1026845 1.4628693 2.5156624
2.1026845 1.4628693 2.5156624
2.1026845 1.4628693 2.5156624
2.1026845 1.4628693 2.5156624
2.1026845 1.4628693 2.5156624
2.1026845 1.4628693 2.5156624
2.1026845 1.4628693 2.5156624
2.1026845 1.4628693 2.5156624
2.1026845 1.4628693 2.5156624
2.1026845 1.4628693 2.5156624
4.048533 1.7152184 3.3603828
4.048533 1.7152184 3.3603828
4.048533 1.7152184 3.3603828
4.048533 1.7152184 3.3603828
4.048533 1.7152184 3.3603828
4.048533 1.7152184 3.3603828
4.048533 1.7152184 3.3603828
4.048533 1.7152184 3.3603828
4.048533 1.7152184 3.3603828
4.048533 1.7152184 3.3603828
4.048533 1.7152184 3.3603828
4.048533 1.7152184 3.3603828
4.048533 1.7152184 3.3603828
4.048533 1.7152184 3.3603828
4.048533 1.7152184 3.3603828
4.048533 1.7152184 3.3603828
4.048533 1.7152184 3.3603828
4.048533 1.7152184 3.3603828
4.048533 1.7152184 3.3603828
2.6608703 2.7437766 0.19294626
2.6608703 2.7437766 0.19294626
2.6608703 2.7437766 0.19294626
2.6608703 2.7437766 0.19294626
2.6608703 2.7437766 0.19294626
2.6608703 2.7437766 0.19294626
2.6608703 2.7437766 0.19294626
2.6608703 2.7437766 0.19294626
3.8397019 2.3383167 6.2571235
3.8397019 2.3383167 6.2571235
3.8397019 2.3383167 6.2571235
3.8397019 2.3383167 6.2571235
3.8397019 2.3383167 6.2571235
3.8397019 2.3383167 6.2571235
3.8397019 2.3383167 6.2571235
3.8397019 2.3383167 6.2571235
3.8397019 2.3383167 6.2571235
3.8397019 2.3383167 6.2571235
3.8397019 2.3383167 6.2571235
3.8397019 2.3383167 6.2571235
3.8397019 2.3383167 6.2571235
3.8397019 2.3383167 6.2571235
3.8397019 2.3383167 6.2571235
4.7521672 1.2560755 5.0842333
4.7521672 1.2560755 5.0842333
4.7521672 1.2560755 5.0842333
4.7521672 1.2560755 5.0842333
4.7521672 1.2560755 5.0842333
4.7521672 1.2560755 5.0842333
4.7521672 1.2560755 5.0842333
4.7521672 1.2560755 5.0842333
6.170361 2.4672964 2.0422544
6.170361 2.4672964 2.0422544
6.170361 2.4672964 2.0422544
6.170361 2.4672964 2.0422544
6.170361 2.4672964 2.0422544
6.170361 2.4672964 2.0422544
6.170361 2.4672964 2.0422544
6.170361 2.4672964 2.0422544
6.170361 2.4672964 2.0422544
6.170361 2.4672964 2.0422544
6.170361 2.4672964 2.0422544
6.170361 2.4672964 2.0422544
6.170361 2.4672964 2.0422544
6.170361 2.4672964 2.0422544
6.170361 2.4672964 2.0422544
2.8488479 1.8814838 3.4500694
2.8488479 1.8814838 3.4500694
2.8488479 1.8814838 3.4500694
2.8488479 1.8814838 3.4500694
2.8488479 1.8814838 3.4500694
2.8488479 1.8814838 3.4500694
2.8488479 1.8814838 3.4500694
2.8488479 1.8814838 3.4500694
2.8488479 1.8814838 3.4500694
2.8488479 1.8814838 3.4500694
2.8488479 1.8814838 3.4500694
2.8488479 1.8814838 3.4500694
2.1026845 1.4628693 2.5156624
2.1026845 1.4628693 2.5156624
2.1026845 1.4628693 2.5156624
2.1026845 1.4628693 2.5156624
2.1026845 1.4628693 2.5156624
2.1026845 1.4628693 2.5156624
2.1026845 1.4628693 2.5156624
2.1026845 1.4628693 2.5156624
2.1026845 1.4628693 2.5156624
2.1026845 1.4628693 2.5156624
2.1026845 1.4628693 2.5156624
2.1026845 1.4628693 2.5156624
2.1026845 1.4628693 2.5156624
2.1026845 1.4628693 2.5156624
2.1026845 1.4628693 2.5156624
2.1026845 1.4628693 2.5156624
2.1026845 1.4628693 2.5156624
2.1026845 1.4628693 2.5156624
2.1026845 1.4628693 2.5156624
2.1026845 1.4628693 2.5156624
2.1026845 1.4628693 2.5156624
2.1026845 1.4628693 2.5156624
2.6919003 1.2584565 2.9617732
2.6919003 1.2584565 2.9617732
2.6919003 1.2584565 2.9617732
2.6919003 1.2584565 2.9617732
2.6919003 1.2584565 2.9617732
2.6919003 1.2584565 2.9617732
2.6919003 1.2584565 2.9617732
2.6919003 1.2584565 2.9617732
2.6919003 1.2584565 2.9617732
2.6919003 1.2584565 2.9617732
2.6919003 1.2584565 2.9617732
2.6919003 1.2584565 2.9617732
2.6919003 1.2584565 2.9617732
2.6608703 2.7437766 0.19294626
2.6608703 2.7437766 0.19294626
2.6608703 2.7437766 0.19294626
2.6608703 2.7437766 0.19294626
2.6608703 2.7437766 0.19294626
2.6608703 2.7437766 0.19294626
2.6608703 2.7437766 0.19294626
2.6608703 2.7437766 0.19294626
2.6608703 2.7437766 0.19294626
2.6608703 2.7437766 0.19294626
2.6608703 2.7437766 0.19294626
2.6608703 2.7437766 0.19294626
2.6608703 2.7437766 0.19294626
2.6608703 2.7437766 0.19294626
2.6608703 2.7437766 0.19294626
2.6608703 2.7437766 0.19294626
3.8397019 2.3383167 6.2571235
3.8397019 2.3383167 6.2571235
3.8397019 2.3383167 6.2571235
3.8397019 2.3383167 6.2571235
3.8397019 2.3383167 6.2571235
3.8397019 2.3383167 6.2571235
3.8397019 2.3383167 6.2571235
3.8397019 2.3383167 6.2571235
3.8397019 2.3383167 6.2571235
3.8397019 2.3383167 6.2571235
3.8397019 2.3383167 6.2571235
3.8397019 2.3383167 6.2571235
3.8397019 2.3383167 6.2571235
3.8397019 2.3383167 6.2571235
3.8397019 2.3383167 6.2571235
4.7521672 1.2560755 5.0842333
4.7521672 1.2560755 5.0842333
4.7521672 1.2560755 5.0842333
4.7521672 1.2560755 5.0842333
4.7521672 1.2560755 5.0842333
4.7521672 1.2560755 5.0842333
4.7521672 1.2560755 5.0842333
6.170361 2.4672964 2.0422544
6.170361 2.4672964 2.0422544
6.170361 2.4672964 2.0422544
6.170361 2.4672964 2.0422544
6.170361 2.4672964 2.0422544
6.170361 2.4672964 2.0422544
6.170361 2.4672964 2.0422544
6.170361 2.4672964 2.0422544
6.170361 2.4672964 2.0422544
6.170361 2.4672964 2.0422544
6.170361 2.4672964 2.0422544
6.170361 2.4672964 2.0422544
6.170361 2.4672964 2.0422544
6.170361 2.4672964 2.0422544
6.170361 2.4672964 2.0422544
2.8488479 1.8814838 3.4500694
2.8488479 1.8814838 3.4500694
2.8488479 1.8814838 3.4500694
2.8488479 1.8814838 3.4500694
2.8488479 1.8814838 3.4500694
2.8488479 1.8814838 3.4500694
2.8488479 1.8814838 3.4500694
2.8488479 1.8814838 3.4500694
2.8488479 1.8814838 3.4500694
2.8488479 1.8814838 3.4500694
2.8488479 1.8814838 3.4500694
2.8488479 1.8814838 3.4500694
2.1026845 1.4628693 2.5156624
2.1026845 1.4628693 2.5156624
2.1026845 1.4628693 2.5156624
2.1026845 1.4628693 2.5156624
2.1026845 1.4628693 2.5156624
2.1026845 1.4628693 2.5156624
2.1026845 1.4628693 2.5156624
2.1026845 1.4628693 2.5156624
2.1026845 1.4628693 2.5156624
2.1026845 1.4628693 2.5156624
2.1026845 1.4628693 2.5156624
2.1026845 1.4628693 2.5156624
2.1026845 1.4628693 2.5156624
2.1026845 1.4628693 2.5156624
2.1026845 1.4628693 2.5156624
2.1026845 1.4628693 2.5156624
2.1026845 1.4628693 2.5156624
2.1026845 1.4628693 2.5156624
2.1026845 1.4628693 2.5156624
2.1026845 1.4628693 2.5156624
2.1026845 1.4628693 2.5156624
2.6919003 1.2584565 2.9617732
2.6919003 1.2584565 2.9617732
2.6919003 1.2584565 2.9617732
2.6919003 1.2584565 2.9617732
2.6919003 1.2584565 2.9617732
2.6919003 1.2584565 2.9617732
2.6919003 1.2584565 2.9617732
2.6919003 1.2584565 2.9617732
2.6919003 1.2584565 2.9617732
2.6919003 1.2584565 2.9617732
2.6919003 1.2584565 2.9617732
2.6919003 1.2584565 2.9617732
2.6919003 1.2584565 2.9617732
2.6919003 1.2584565 2.9617732
2.6608703 2.7437766 0.19294626
2.6608703 2.7437766 0.19294626
2.6608703 2.7437766 0.19294626
2.6608703 2.7437766 0.19294626
2.6608703 2.7437766 0.19294626
2.6608703 2.7437766 0.19294626
2.6608703 2.7437766 0.19294626
2.6608703 2.7437766 0.19294626
2.6608703 2.7437766 0.19294626
2.6608703 2.7437766 0.19294626
2.6608703 2.7437766 0.19294626
2.6608703 2.7437766 0.19294626
2.6608703 2.7437766 0.19294626
2.6608703 2.7437766 0.19294626
2.6608703 2.7437766 0.19294626
2.6608703 2.7437766 0.19294626
3.8397019 2.3383167 6.2571235
3.8397019 2.3383167 6.2571235
3.8397019 2.3383167 6.2571235
3.8397019 2.3383167 6.2571235
3.8397019 2.3383167 6.2571235
3.8397019 2.3383167 6.2571235
3.8397019 2.3383167 6.2571235
3.8397019 2.3383167 6.2571235
3.8397019 2.3383167 6.2571235
3.8397019 2.3383167 6.2571235
3.8397019 2.3383167 6.2571235
3.8397019 2.3383167 6.2571235
3.8397019 2.3383167 6.2571235
3.8397019 2.3383167 6.2571235
3.8397019 2.3383167 6.2571235
4.7521672 1.2560755 5.0842333
4.7521672 1.2560755 5.0842333
4.7521672 1.2560755 5.0842333
4.7521672 1.2560755 5.0842333
4.7521672 1.2560755 5.0842333
4.7521672 1.2560755 5.0842333
6.170361 2.4672964 2.0422544
6.170361 2.4672964 2.0422544
6.170361 2.4672964 2.0422544
6.170361 2.4672964 2.0422544
6.170361 2.4672964 2.0422544
6.170361 2.4672964 2.0422544
6.170361 2.4672964 2.0422544
6.170361 2.4672964 2.0422544
6.170361 2.4672964 2.0422544
6.170361 2.4672964 2.0422544
6.170361 2.4672964 2.0422544
6.170361 2.4672964 2.0422544
6.170361 2.4672964 2.0422544
6.170361 2.4672964 2.0422544
6.170361 2.4672964 2.0422544
6.170361 2.4672964 2.0422544
2.8488479 1.8814838 3.4500694
2.8488479 1.8814838 3.4500694
2.8488479 1.8814838 3.4500694
2.8488479 1.8814838 3.4500694
2.8488479 1.8814838 3.4500694
2.8488479 1.8814838 3.4500694
2.8488479 1.8814838 3.4500694
2.8488479 1.8814838 3.4500694
2.8488479 1.8814838 3.4500694
2.8488479 1.8814838 3.4500694
2.8488479 1.8814838 3.4500694
2.8488479 1.8814838 3.4500694
